city,temp,temp_max,temp_min
Corné,4.66,5.46,4.44
Cornebarrieu,6.69,8.79,4.38
Corneilhan,2.62,9.93,1.59
Corneilla-del-Vercol,5.66,7.18,5.19
Corneilla-la-Rivière,5.24,8.72,4.69
Cornet,-5.67,-3.38,-5.67
Corneville-sur-Risle,6.24,6.77,5.42
Cornier,1.54,3.3,-3.13
Cornil,2.13,4.43,2.13
Cornillon-Confoux,-0.04,5.12,-3.25
Cornimont,0.04,1.74,-1.3
Corny-sur-Moselle,4.03,6.04,2.58
Coron,3.77,4.45,3.75
Corpeau,0.81,1.94,-0.85
Corps-Nuds,4.82,5.44,4.76
Corquilleroy,1.47,3.85,1.21
Corrèze,0.78,3.08,0.78
Corsept,5.28,6.14,4.99
Corseul,4.9,6.49,4.23
Corte,3.05,7.28,2.56
Corubert,3.18,3.18,3.18
Corzé,4.74,5.49,4.47
Coslédaà-Lube-Boast,2.11,5.65,-0.05
Cosnac,2.25,2.25,2.25
Cosne-Cours-sur-Loire,1.53,4.0,0.19
Cosne-d'Allier,-0.21,0.55,-0.41
Cosnes,3.54,4.76,2.69
Vicq-sur-Mer,6.79,6.79,6.79
Cossé-le-Vivien,5.09,5.12,4.1
Cossesseville,5.5,5.98,5.5
Costa Aldia,5.8,9.75,1.76
Costaros,-1.42,-1.42,-1.42
Costecirgues,-4.3,-4.3,-4.3
Cotignac,1.9,10.51,-1.17
Cottun,6.12,6.59,5.24
Coubert,3.38,5.27,1.99
Coubeyrac,5.54,6.4,2.78
Coubjours,2.11,9.88,2.06
Coublevie,0.62,5.91,-2.06
Coublucq,2.04,4.45,0.1
Coubon,-2.6,-2.6,-2.6
Coubron,3.77,5.4,2.12
Couches,-0.36,2.07,-1.73
Couchey,1.04,1.64,-1.15
Coucy-le-Château-Auffrique,3.41,4.96,3.27
Coudehard,5.34,5.69,4.73
Coudekerque-Branche,6.81,7.31,5.84
Coudekerque-Village,6.84,7.33,5.86
Coudes,-3.31,-3.31,-3.31
Coudeville-sur-Mer,5.54,6.39,5.11
Coudoux,-0.24,11.51,-3.47
Coudun,4.15,5.43,3.41
Coudures,2.84,7.99,0.86
Couëron,5.67,5.97,4.82
Couffé,5.74,6.01,4.5
Coufouleux,7.58,9.68,5.29
Couhé,2.24,3.5,1.66
Valence-en-Poitou,2.25,3.5,1.66
Couilly-Pont-aux-Dames,3.75,5.55,2.64
Couiza,6.46,7.94,3.76
Coulaines,3.54,4.97,3.54
Coulandon,2.44,3.38,-0.42
Coulanges-lès-Nevers,3.74,3.76,-0.04
Coulans-sur-Gée,4.82,4.98,3.96
Coulaures,3.01,10.61,-2.67
Couleuvre,0.01,3.41,-0.39
Coulimer,3.69,3.69,3.69
Coulinière,-0.59,3.03,-0.77
Coullons,1.24,2.25,0.75
Coulmer,5.0,5.53,4.57
Coulogne,7.5,8.3,6.66
Coulombiers,2.63,3.49,1.65
Coulombs,3.73,5.08,2.26
Coulommiers,3.64,5.39,2.49
Coulon,2.54,3.06,2.53
Coulonces,5.86,6.31,5.84
Coulonges-les-Sablons,3.32,3.32,3.32
Coulonges-sur-Sarthe,3.41,3.41,3.41
Coulounieix,2.26,3.42,-2.84
Coulouvray-Boisbenâtre,4.65,4.65,4.65
Coulvain,5.34,5.34,5.34
Coulx,3.95,7.18,-2.45
Coupelle-Vieille,6.12,6.4,5.34
Coupvray,3.48,5.3,2.01
Cour-Cheverny,2.44,4.12,1.23
Couraud,-0.23,-0.23,-0.47
Courbanges,-8.38,-8.38,-8.38
Courbebaisse,1.63,5.62,-2.8
Courbevoie,4.19,5.56,2.46
Courbiac,2.46,6.73,-2.89
Courbillac,2.41,3.5,1.83
Courbières,-1.25,-1.25,-8.24
Courcelles-Chaussy,3.62,5.75,2.29
Courcelles-lès-Lens,5.98,7.11,4.92
Courcelles-lès-Montbéliard,3.0,5.48,1.28
Courcelles-sur-Seine,5.81,6.44,3.99
Courcerault,2.57,2.57,2.57
Courchelettes,5.87,7.1,4.92
Courchevel 1850,-4.13,-1.33,-6.03
Courcité,4.43,4.43,4.43
Courçon,2.76,3.47,2.47
Courcouronnes,3.84,5.33,2.05
Courcy,4.09,5.29,3.58
Courdimanche,3.56,4.95,1.64
Courgeoût,3.25,3.25,3.25
Courgoul,-5.4,-5.4,-5.4
Courlay,1.33,2.43,1.25
Courlon-sur-Yonne,2.58,4.62,1.36
Courmelles,3.83,4.79,3.3
Courménil,4.73,5.2,4.25
Cournols,-5.79,-5.79,-5.79
Cournon-d'Auvergne,-2.98,-2.98,-2.98
Cournon-d'Auvergne,-3.27,-3.27,-3.27
Cournonsec,2.98,5.04,1.57
Cournonterral,3.28,5.25,1.78
Courpalay,3.25,5.16,2.25
Courpière,-2.96,-0.52,-2.99
Courpière,-2.95,0.01,-2.99
Courrensan,5.32,8.16,-0.41
Courrières,6.21,7.12,5.18
Cours,2.41,6.83,-2.79
Cours-de-Monségur,3.95,6.38,-2.04
Cours-de-Pile,0.84,6.44,-1.98
Cours,-0.84,1.12,-1.89
Cours-les-Bains,5.47,5.79,-2.63
Cours-les-Barres,3.1,3.86,0.05
Coursac,2.03,3.54,-2.71
Coursan,3.8,10.38,2.04
Courseulles-sur-Mer,6.41,6.88,5.53
Courteilles,5.01,5.01,5.01
Courtenay,1.07,3.3,0.66
Courthézon,3.22,5.29,-3.08
Courtils,5.38,5.46,5.17
Courtines,-0.47,-0.47,-0.47
Courtisols,3.59,4.26,3.2
Courtomer,5.24,5.24,5.24
Courtonne-la-Meurdrac,5.87,6.32,4.97
Courtry,3.59,5.26,1.97
Courville-sur-Eure,2.78,4.78,0.67
Courzieu,-0.45,1.92,-1.09
Cousance,-0.45,4.96,-0.83
Coussac-Bonneval,1.4,9.21,1.4
Coutances,6.02,6.4,4.92
Couteaux,-3.69,-3.69,-3.69
Couterne,4.82,4.82,4.82
Couternon,1.17,2.55,-1.75
Couteuges,1.27,1.27,1.27
Couthures-sur-Garonne,5.58,6.62,-1.8
Coutiches,5.76,7.16,4.94
Coutouvre,-0.23,1.77,-1.25
Coutras,4.52,5.22,-1.75
Couvains,4.69,5.41,4.37
Couville,6.21,7.09,4.98
Couvron-et-Aumencourt,4.1,5.23,4.1
Coux,1.08,3.91,0.63
Coux et Bigaroque-Mouzens,1.06,6.24,-2.17
Couzeix,9.34,9.34,1.53
Couzon,1.66,3.52,-0.84
Couëron,5.57,6.01,3.42
Coye-la-Forêt,4.0,5.57,2.29
Cozes,1.88,4.32,1.88
Crach,6.88,7.76,5.72
Cran-Gevrier,1.08,3.26,-3.16
Cransac,3.13,4.87,2.84
Cranves-Sales,1.4,3.17,-3.25
Craon,5.28,5.32,4.3
Craponne,1.06,2.74,-0.96
Craponne-sur-Arzon,-4.52,-4.52,-4.52
Crasville,6.62,6.62,6.42
Cravanche,1.7,5.24,-0.38
Créances,6.38,6.79,5.44
Crêches-sur-Saône,0.67,3.43,-0.4
Crécy-en-Ponthieu,6.91,7.32,5.51
Crécy-sur-Serre,4.16,4.16,4.16
Crédin,5.4,7.09,4.72
Crégy-lès-Meaux,3.65,5.45,2.54
Créhange,3.58,5.75,2.29
Créhen,5.13,6.83,4.02
Creil,4.09,5.54,2.63
Creissan,4.11,9.73,1.4
Creissels,2.34,2.34,2.34
Crémieu,2.46,4.04,-1.37
Creney-près-Troyes,2.98,4.38,2.92
Créon,4.45,5.96,-2.33
Crépy,4.02,4.02,4.02
Crépy-en-Valois,3.46,5.03,3.07
Crespières,3.74,5.15,1.83
Crespin,5.48,7.3,3.99
Cressanges,-1.43,2.24,-2.12
Cresserons,6.29,6.76,5.41
Crest,1.21,4.07,0.54
Crest-Voland,-3.31,2.74,-6.92
Créteil,3.99,5.52,2.23
Cretteville,6.79,6.8,5.45
Creully,6.27,6.74,5.39
Creutzwald,3.95,5.78,2.32
Creuzier-le-Neuf,-0.66,2.38,-3.08
Creuzier-le-Vieux,-0.74,2.42,-3.04
Crevant-Laveine,-2.94,-0.49,-2.94
Crèvecœur-le-Grand,4.61,6.38,3.01
Crevin,4.48,5.37,4.13
Creys-Mépieu,2.1,3.57,-1.84
Creysse,1.32,6.49,-1.93
Crézancy,4.4,4.72,3.56
Cricquebœuf,6.11,6.64,5.29
Cricqueville-en-Auge,6.46,6.83,5.48
Cricqueville-en-Bessin,6.85,6.85,6.43
Criel-sur-Mer,7.42,7.46,6.45
Crimolois,1.31,2.56,-1.74
Criquebeuf-sur-Seine,6.15,6.85,5.04
Crisolles,5.16,5.86,3.56
Crissey,0.78,2.78,-0.57
Cristot,5.92,6.39,5.04
Crocy,6.08,6.5,6.03
Croignon,4.54,6.16,-2.13
Croisilles,5.09,5.71,4.45
Croissy-Beaubourg,3.38,5.17,1.88
Croissy-sur-Seine,4.28,5.7,2.38
Croix,5.88,7.27,4.91
Croix d'Hins,3.59,4.9,-1.25
Crolles,1.64,6.39,-1.58
Cros-de-Ronesque,1.83,1.83,0.47
Crosne,3.99,5.51,2.22
Crossac,5.26,6.12,4.58
Croth,4.73,6.05,2.65
Crottet,0.22,3.3,-0.53
Crouay,6.19,6.61,6.19
Crouseilles,2.63,7.44,-0.13
Crouttes,5.45,5.79,4.27
Crouy,3.84,4.81,3.64
Crouy-en-Thelle,3.7,5.05,2.14
Crouy-sur-Ourcq,3.65,4.88,2.49
Crouzol,-3.69,-1.95,-3.69
Crozon,6.88,7.06,6.07
Cruas,2.03,4.81,1.53
Crucey-Villages,3.66,5.36,0.96
Cruet,1.49,5.68,-2.28
Crulai,4.36,4.96,2.31
Cruseilles,-0.44,1.21,-5.21
Crusnes,3.64,4.79,1.8
Crevecoeur-en-Auge,6.2,6.56,5.36
Crèvecœur-le-Grand,4.58,6.38,2.46
Créach Burguy,5.77,6.97,5.03
Créances,6.36,6.76,5.41
Créchy,0.52,2.99,-2.46
Créon-d'Armagnac,3.5,6.08,0.39
Crépon,6.15,6.15,5.27
Crépy-en-Valois,3.3,4.99,2.3
Créteil,3.99,5.52,2.62
Cubjac-Auvézère-Val d'Ans,3.87,4.39,-1.42
Cublac,3.03,4.39,3.03
Cublaisé,-2.02,-2.02,-2.02
Cublize,-0.49,1.55,-2.13
Cubzac-les-Ponts,4.49,5.21,4.49
Cucq,6.98,7.49,6.49
Cucuron,-2.86,3.1,-5.12
Cudos,5.67,5.92,0.68
Cuers,4.79,11.23,-0.46
Cuffies,3.73,4.75,3.16
Cuffy,0.95,0.95,-0.58
Cugand,5.86,5.87,3.27
Cuges-les-Pins,0.07,0.88,-2.87
Cugnaux,5.06,8.14,4.28
Cuinchy,6.08,7.32,4.96
Cuincy,5.72,6.78,4.92
Cuise-la-Motte,3.72,5.4,3.04
Cuiseaux,-0.68,4.74,-1.05
Cuisery,-0.22,2.6,-0.61
Cuisiat,-0.87,3.56,-1.39
Cuissai,3.12,3.12,3.12
Culey-le-Patry,5.74,5.74,5.21
Culhat,-2.84,-0.41,-2.84
Cully,6.24,6.24,5.37
Culoz,2.33,3.92,-1.66
Cunac,5.66,8.92,2.21
Cunlhat,-5.43,-1.97,-5.43
Curcy-sur-Orne,5.37,5.37,4.84
Curey,5.28,5.38,4.47
Curgies,4.94,6.06,4.23
Curgy,0.93,2.18,-1.62
Cursan,4.51,6.09,-1.21
Curtin,1.65,3.82,-1.59
Cussac,2.64,2.69,-0.25
Cussac-Fort-Médoc,4.76,5.19,1.04
Cussac-sur-Loire,-1.97,-1.97,-1.97
Cusset,-0.72,2.66,-2.8
Cussy-la-Colonne,0.03,0.74,-2.6
Custines,3.56,5.21,2.29
Cusy,1.73,4.55,1.44
Cutry,3.66,4.88,2.81
Cuttoli-Corticchiato,2.14,2.41,2.13
Cuverville,6.06,6.28,5.4
Cuxac-Cabardès,5.2,7.04,3.37
Cuzieu,0.18,2.0,-0.7
Cuzorn,3.11,4.91,-1.41
Cysoing,5.69,7.19,4.84
Céaux,5.3,5.38,5.08
Cébazat,-3.19,-1.46,-3.19
Cénac-et-Saint-Julien,1.9,4.97,-1.34
Cérilly,-1.55,-0.02,-1.55
Cérons,5.56,6.54,0.06
Céré,1.93,1.96,-0.45
Cézens,-1.22,-1.22,-1.22
Côte Faite,-5.21,-3.47,-5.21
Dabo,0.35,2.88,-4.04
Dachstein,0.89,3.22,-2.17
Dadonville,2.04,5.11,1.03
Dagneux,1.82,4.23,-0.42
Dahlenheim,0.61,2.86,-2.54
Daignac,4.7,6.34,-0.95
Dainville,5.85,7.06,4.65
Daix,0.93,1.81,-1.54
Dallet,-2.97,-2.97,-2.97
Damazan,4.45,7.6,-1.02
Dambach-la-Ville,0.67,2.89,-2.51
Damblainville,5.93,6.01,5.48
Damelevières,3.87,4.99,2.26
Damery,3.84,4.68,2.62
Damgan,6.08,7.88,4.99
Damigny,3.21,3.21,3.21
Dammarie,2.7,4.89,0.81
Dammarie-les-Lys,3.66,5.44,1.37
Dammartin-en-Goële,2.89,4.79,1.44
Damparis,0.8,3.51,-1.69
Dampierre,0.01,3.34,-1.86
Dampierre-en-Burly,1.26,1.8,0.86
Dampierre-en-Yvelines,4.0,5.28,1.9
Dampierre-les-Bois,2.5,5.27,1.07
Dampierre-sur-Salon,-0.75,2.07,-1.68
Dampmart,3.43,5.37,2.02
Damprichard,1.08,2.38,-4.32
Damville,4.76,5.62,2.93
Danestal,5.67,6.14,5.1
Dangé-Saint-Romain,3.32,3.58,2.48
Dangy,5.87,6.27,5.86
Danjoutin,2.0,5.37,-0.24
Dannemarie,3.31,4.66,0.38
Dannemarie-sur-Crête,-0.95,3.16,-2.04
Dannes,6.83,8.16,6.34
Daoulas,6.5,7.47,5.53
Dardenac,4.62,6.2,-1.09
Dardilly,0.67,2.26,-1.16
Dargnies,6.73,6.79,6.24
Darnétal,5.92,6.31,5.22
Darney,1.78,4.54,-2.12
Darnieulles,2.25,4.12,-2.54
Darvoy,2.12,3.35,1.13
Dasle,2.62,5.11,0.92
Dauendorf,1.22,5.05,-2.58
Daugnague,1.97,6.18,-0.29
Daumeray,4.7,5.36,4.34
Dausse,3.11,7.35,-1.27
Daux,5.44,8.04,4.18
Dauzat-sur-Vodable,-6.69,-6.69,-6.69
Davayat,-3.04,-0.16,-3.16
Davézieux,-0.56,1.38,-1.4
Dax,3.05,4.71,2.1
Deauville,5.84,6.41,5.36
Decazeville,2.38,4.73,2.38
Dechy,5.75,6.76,4.9
Décines-Charpieu,2.06,2.99,-0.43
Decize,2.43,3.26,-0.7
Delle,2.11,5.31,-2.62
Demigny,1.54,2.66,-0.69
Démouville,6.15,6.36,5.47
Denain,5.39,6.55,4.87
Denée,4.46,5.14,4.43
Deneuille-lès-Chantelle,-1.66,2.34,-3.11
Denguin,1.77,5.48,1.27
Denicé,0.54,2.72,-0.96
Denicé,0.62,2.8,-0.88
Denipaire,0.51,3.71,-3.23
Denneville,6.05,6.75,5.39
Déols,2.02,2.05,-0.37
Derval,5.12,5.55,4.3
Désaignes,-0.96,-0.65,-1.2
Descartes,3.33,3.48,2.38
Désertines,-0.74,-0.74,-0.98
Desges,0.84,0.84,0.84
Dessenheim,1.48,3.84,0.18
Desvres,6.49,7.75,5.54
Dettwiller,1.71,6.23,-2.23
Deuil-la-Barre,3.71,5.38,2.02
Deûlémont,6.22,7.36,5.01
Deux-Chaises,-2.17,-0.93,-3.93
Deux-Jumeaux,6.2,6.61,6.2
Devecey,-1.64,5.7,-2.3
Deville,4.51,5.55,2.81
Déville-lès-Rouen,5.61,5.98,4.89
Deyvillers,1.65,4.18,-2.47
Dhuizon,2.1,3.29,1.07
Didenheim,2.0,4.2,-0.12
Die,-0.21,0.04,-1.1
Diebling,3.3,4.93,2.06
Diemeringen,3.58,5.88,1.49
Diémoz,0.8,1.8,-0.99
Dieppe,6.21,7.49,5.92
Diesen,3.77,5.9,2.19
Dietwiller,1.92,4.05,-0.27
Dieue-sur-Meuse,4.37,5.24,2.33
Dieulefit,0.29,2.39,-0.39
Dieulivol,3.82,6.28,-1.01
Dieulouard,3.58,5.12,2.39
Dieuze,3.37,6.0,2.3
Diges,0.76,0.76,0.76
Dignac,1.42,3.97,-0.03
Digne-les-Bains,2.28,4.55,2.28
Digoin,3.05,3.05,0.59
Digosville,6.1,6.1,4.75
Dijon,1.25,2.4,-1.36
Dinan,4.7,6.69,3.88
Dinard,5.0,6.86,4.05
Dinéault,6.59,6.91,4.97
Dingé,4.49,4.79,3.62
Dingsheim,0.74,3.63,-2.11
Dingy-Saint-Clair,1.06,3.48,-2.93
Dinsheim-sur-Bruche,0.93,2.99,-2.41
Diou,3.14,3.14,0.68
Dirac,1.92,1.92,0.26
Dirinon,5.66,6.71,4.78
Dissay,2.83,3.23,1.46
Distré,4.56,5.1,3.22
Distroff,4.4,6.08,2.38
Diusse,2.76,7.6,1.12
Dives-sur-Mer,5.97,6.44,5.55
Divion,6.09,7.36,4.68
Divonne-les-Bains,1.58,3.32,-2.3
Dizy,3.56,4.65,2.59
Doazit,3.23,7.95,1.64
Doazon,1.61,7.19,0.87
Docelles,-0.07,3.87,-2.79
Dogneville,2.28,4.33,-2.33
Doingt,5.59,6.6,4.74
Doizieux,-1.54,0.06,-2.73
Dol-de-Bretagne,5.04,5.25,4.09
Dolancourt,2.78,3.86,2.11
Dole,0.51,3.4,-1.8
Dollon,3.08,3.08,2.86
Dolmayrac,3.16,7.21,-1.41
Dolomieu,0.67,3.17,-2.94
Dolus-d'Oléron,3.08,3.08,3.08
Dom-le-Mesnil,4.82,5.27,3.83
Domagné,4.52,5.37,4.12
Domalain,4.86,5.03,4.02
Domancy,-0.32,1.59,-4.54
Domarin,1.45,3.82,-2.14
Domart-en-Ponthieu,6.59,7.14,5.26
Dombasle-sur-Meurthe,3.83,5.81,2.27
Domène,1.87,6.04,-1.92
Domérat,-0.74,-0.74,-1.53
Domessin,1.26,5.61,-2.36
Domezain-Berraute,2.91,7.73,1.42
Domfront en Poiraie,4.35,5.17,4.35
Domgermain,3.96,5.37,1.83
Domino,3.05,3.05,3.05
Domjean,5.86,5.86,5.86
Dommartin-lès-Remiremont,-2.07,2.49,-2.84
Dommartin-lès-Toul,4.39,5.83,2.29
Domme,1.62,4.64,-1.67
Domont,3.41,5.16,1.8
Dompierre-sur-Besbre,3.01,3.01,0.56
Dompierre-sur-Mer,2.94,3.4,2.41
Dompierre-sur-Veyle,0.25,3.25,-1.47
Dompierre-sur-Yon,3.19,4.99,2.63
Don,6.05,7.32,4.96
Donchery,4.84,5.27,3.83
Doncourt-lès-Conflans,3.9,5.69,2.14
Dondas,2.81,7.86,-1.83
Donges,5.12,5.82,4.95
Donnay,5.14,5.14,4.62
Donnemarie-Dontilly,3.2,4.58,1.66
Donnery,2.11,3.33,1.11
Donnezac,4.17,4.96,0.8
Donnezat,-3.84,-3.84,-3.84
Donville-les-Bains,5.27,5.92,4.78
Donzacq,3.19,4.42,1.82
Donzenac,2.97,2.97,2.97
Donzère,2.8,4.4,1.62
Donzy,0.95,0.95,-1.13
Dorat,-2.8,0.2,-2.8
Dordives,1.74,3.97,1.33
Dore-l'Église,-1.36,-1.36,-4.82
Dorlisheim,0.81,3.11,-2.28
Dormans,4.29,4.75,2.69
Dornes,1.01,3.11,-1.4
Dortan,0.95,4.51,-1.83
Dosches,2.8,4.31,2.25
Dossenheim-sur-Zinsel,2.27,6.14,-2.32
Douai,5.82,6.78,4.92
Douarnenez,6.79,7.43,5.5
Doubs,-0.35,2.4,-5.59
Douchapt,3.65,4.36,-1.46
Douchy,1.42,1.59,0.97
Douchy-les-Mines,5.34,6.49,4.81
Doudeville,5.37,5.69,4.6
Doudrac,2.29,6.09,-1.2
Doue,3.37,4.4,1.57
Doué-la-Fontaine,4.3,4.84,2.97
Doulaincourt-Saucourt,2.31,4.43,1.9
Doulezon,5.21,6.13,4.1
Doullens,6.22,7.12,5.31
Doumy,1.82,5.27,1.05
Dourdan,3.65,5.19,1.12
Dourdoigne,2.97,3.05,2.97
Dourges,5.93,7.29,4.94
Dourgne,7.17,8.72,4.18
Doussard,2.22,4.42,1.8
Douvaine,1.81,3.74,-2.44
Douville-en-Auge,5.26,5.72,4.68
Douvres-la-Délivrande,6.29,6.3,5.42
Douvres-la-Délivrande,6.29,6.3,5.42
Douvrin,6.16,7.62,5.13
Douzains,2.41,5.88,-1.42
Douzens,6.44,9.75,4.56
Douzillac,2.62,5.17,-1.14
Douzy,4.83,5.24,4.25
Doyet,-1.21,-1.21,-2.94
Dozulé,5.85,6.3,5.42
Dozulé,5.86,6.31,5.42
Dracy-le-Fort,0.24,2.62,-1.14
Dragey-Ronthon,4.96,5.83,4.7
Draguignan,3.08,11.0,-0.69
Drain,5.07,5.27,4.16
Drancy,3.91,5.55,2.65
Drap,8.51,11.76,2.41
Draveil,4.01,5.47,2.34
Drefféac,5.32,5.82,4.95
Drémil-Lafage,5.62,8.22,3.56
Dreslincourt,4.32,5.85,3.23
Dreuil-lès-Amiens,6.6,7.37,5.49
Dreux,4.23,5.29,1.9
Drocourt,5.85,6.66,4.8
Droiturier,-0.08,1.67,-3.79
Drossac,-3.08,-3.08,-3.08
Droué,2.48,3.0,0.78
Droue-sur-Drouette,3.24,5.02,1.19
Druelle,-0.13,2.87,-0.16
Drugeac,2.18,2.18,1.3
Drulingen,2.62,3.85,1.14
Drumettaz,1.66,5.69,-2.27
Drusenheim,0.74,4.68,-1.9
Dry,2.29,3.43,1.21
Ducey-Les Chéris,5.11,5.29,4.87
Duclair,6.09,6.44,5.35
Ducy-Sainte-Marguerite,6.04,6.05,5.17
Dugny,3.89,5.58,2.67
Dugny-sur-Meuse,4.69,5.87,2.32
Duhort-Bachen,2.94,6.46,1.57
Duisans,5.93,7.09,4.68
Dumes,3.06,7.97,1.65
Dun-le-Palestel,5.99,9.23,-1.54
Dun-sur-Auron,-0.33,1.88,-1.08
Dunières,-2.53,-2.53,-3.5
Dunières,-2.73,-2.73,-3.19
Dunkerque,6.92,7.77,5.98
Duppigheim,0.78,3.27,-2.12
Durance,4.0,8.11,0.56
Duras,3.27,5.66,-1.07
Durcet,4.77,4.77,4.77
Durdat-Larequille,-2.41,-2.41,-4.15
Durrenbach,1.86,5.46,-1.27
Durtal,4.77,5.45,4.43
Durtol,-4.38,-2.64,-4.38
Dussac,2.52,9.69,2.42
Duttlenheim,1.45,3.23,-1.26
Décines-Charpieu,2.12,3.05,-0.37
Dégagnac,-1.73,4.35,-1.96
Démouville,6.11,6.32,5.43
Eure-et-Loir,2.87,4.89,1.06
Ille-et-Vilaine,4.89,5.32,4.66
Indre and Loire,3.14,3.34,2.9
Maine-et-Loire,4.64,5.43,4.41
Meurthe et Moselle,3.84,5.75,1.89
Saône-et-Loire,-0.06,2.16,-2.19
Seine-Saint-Denis,3.82,5.51,2.61
Seine-et-Marne,2.96,5.03,1.42
Ain,-1.16,3.14,-2.36
Aisne,3.17,4.28,3.17
Allier,-1.35,0.17,-1.91
Ardèche,-0.2,-0.2,-0.75
Ariège,1.57,6.76,-1.98
Aube,2.9,2.9,2.31
Aude,5.67,8.51,3.88
Aveyron,-0.08,2.96,-0.08
Essonne,3.42,4.96,0.88
Eure,4.93,5.53,4.14
Hérault,0.42,1.52,0.42
Indre,2.01,2.01,1.54
Isère,-1.03,3.79,-4.73
Oise,4.45,5.1,2.6
Orne,5.3,5.3,5.3
Yonne,2.9,2.9,1.45
Charente,2.47,2.47,0.81
Charente-Maritime,0.9,4.34,0.9
Corrèze,1.73,3.48,1.73
South Corsica,-1.89,-1.89,-1.93
Creuse,8.49,8.49,8.49
Cote d'Or,-0.11,0.8,-2.55
Dordogne,3.69,3.81,-2.01
Drôme,-0.9,0.88,-1.4
Gironde,4.71,5.09,-0.06
Upper Corsica,2.53,4.72,1.29
Upper Garonne,4.7,8.26,3.05
Haute-Loire,-2.67,-2.67,-2.67
Haute-Marne,1.84,3.12,1.84
Upper Savoy,-6.42,-4.91,-10.34
Haute-Saône,-1.82,-1.82,-1.9
Haute-Vienne,9.69,9.69,1.87
Loire,-0.77,1.0,-1.7
Loire-Atlantique,5.1,5.86,4.99
Lozère,-1.19,-1.19,-1.19
Manche,5.67,5.67,5.67
Marne,3.41,4.46,2.4
Mayenne,5.04,5.04,4.05
Meuse,4.39,5.5,1.64
Moselle,2.86,5.66,1.64
Nièvre,0.3,0.3,0.3
Sarthe,4.92,5.19,3.45
Savoy,-4.21,-1.27,-9.79
Seine-Maritime,5.39,5.7,4.61
Somme,5.98,7.32,5.44
Vendée,3.01,4.6,2.55
Vienne,2.44,3.03,1.25
Alpes-Maritimes,4.5,6.88,-2.46
Alpes-de-Haute-Provence,2.84,2.84,2.84
Ardennes,3.73,4.23,1.07
Bouches-du-Rhône,0.61,5.58,-2.79
Côtes-d'Armor,5.16,6.38,4.12
Deux-Sèvres,1.21,2.74,0.96
Hautes-Alpes,-7.59,-3.13,-7.59
Hautes-Pyrénées,-1.42,-1.42,-5.62
Hauts-de-Seine,3.57,4.97,2.07
Landes,3.51,8.14,-0.22
Pyrénées-Atlantiques,0.82,6.9,0.59
Pyrénées-Orientales,-3.77,-1.88,-9.36
Vosges,1.38,3.81,-2.85
Yvelines,3.89,5.19,2.26
Bas-Rhin,0.63,3.34,-2.05
Calvados,5.87,5.88,5.0
Cantal,-0.86,-0.86,-0.86
Cher,0.06,1.97,-0.99
Doubs,-0.77,2.42,-5.58
Finistère,4.82,6.74,3.81
Gard,2.75,4.49,-0.09
Gers,6.45,7.61,2.27
Haut-Rhin,1.52,3.16,0.16
Jura,-1.02,2.67,-4.21
Loir-et-Cher,1.87,3.19,0.97
Loiret,1.49,3.14,0.92
Lot,4.06,4.06,4.06
Lot-et-Garonne,2.88,6.99,-1.64
Morbihan,5.45,7.11,3.98
North,4.86,6.18,3.54
Pas-de-Calais,5.48,6.59,4.46
Puy-de-Dôme,-6.37,-6.37,-6.37
Rhône,0.09,2.16,-1.51
Tarn,6.66,8.53,4.62
Tarn-et-Garonne,7.29,8.51,5.48
Val d'Oise,3.79,5.39,2.45
Val-de-Marne,4.1,5.62,2.72
Var,1.58,10.13,-1.0
Vaucluse,-0.03,3.99,-4.38
Désertines,-1.47,-1.47,-1.47
Dévillac,2.29,5.15,-1.58
Eaubonne,3.81,5.49,2.58
Eaunes,5.08,7.82,4.61
Eaux-Bonnes,0.11,0.11,-4.09
Eauze,5.11,8.0,0.38
Ebersheim,1.38,3.22,-1.27
Ébreuil,-2.91,0.09,-2.91
Écaillon,5.66,6.8,4.94
Échalas,0.68,1.9,-0.89
Échenevex,0.97,2.76,-3.43
Échenoz-la-Méline,-1.93,-1.93,-2.0
Échillais,2.8,3.05,1.08
Échiré,2.16,2.89,1.85
Échirolles,0.79,6.6,-1.92
Eckbolsheim,0.91,3.7,-1.49
Eckwersheim,1.12,3.65,-1.54
Écommoy,3.73,4.8,3.15
Écouché,5.47,5.47,5.47
Écouen,3.36,5.16,2.26
Écouflant,4.72,5.5,4.48
Écourt-Saint-Quentin,5.71,6.67,4.81
Écoyeux,0.95,2.77,0.81
Ecques,6.55,7.56,5.43
Ecquevilly,3.89,5.42,2.48
Écrainville,4.97,5.71,4.62
Écrouves,4.15,5.7,1.84
Écueillé,1.8,2.72,1.58
Écuelles,2.83,5.5,1.43
Écuisses,-1.85,2.38,-1.97
Écully,1.27,2.68,-0.74
Edern,5.82,6.67,4.73
Effiat,-3.13,-0.13,-3.13
Égletons,-0.24,2.06,-0.24
Égly,3.76,5.31,1.52
Égreville,1.39,2.76,0.97
Égriselles-le-Bocage,1.09,2.57,0.64
Éguilles,-1.4,10.11,-4.31
Eguisheim,1.39,3.05,0.05
Einville-au-Jard,3.39,5.75,1.9
Élancourt,3.62,5.02,2.08
Elbeuf,5.67,6.17,5.08
Éleu-dit-Leauwette,5.96,6.71,4.85
Elliant,5.9,6.88,4.94
Ellon,5.97,5.97,5.1
Elna,5.37,5.75,5.1
